Recipe Name,Ingredients,Link
Thai Pineapple Vegetarian Fried Rice Recipe (No Onion No Garlic),"Cooked rice, Pineapple, Green beans (French Beans), Carrot (Gajjar), Green Bell Pepper (Capsicum), Green peas (Matar), Tomatoes, Butter (Salted), Green Chilli, Sugar, Soya sauce, Garam masala powder, Black pepper powder, Salt, Dry Fruits",https://www.archanaskitchen.com/thai-pineapple-vegetarian-fried-rice-recipe-no-onion-no-garlic
Muttaikose Poriyal Recipe - Cabbage Stir fry With Coconut,"Cabbage (Patta Gobi/ Muttaikose), Mustard seeds (Rai/ Kadugu), White Urad Dal (Split), Curry leaves, Green Chilli, Fresh coconut, Salt",https://www.archanaskitchen.com/muttaikose-poriyal-recipe-south-indian-cabbage-stir-fry-with-coconut
Sweet And Spicy Thai Style Paneer Recipe,"Paneer (Homemade Cottage Cheese), Thai Red Curry Paste, Sriracha sauce, Lemon, Garlic, Green Chillies, Salt and Pepper, Oil, Sesame seeds (Til seeds), Roasted Peanuts (Moongphali), Onion, Lemon wedges, Spring Onion Greens, Coriander (Dhania) Leaves",https://www.archanaskitchen.com/sweet-and-spicy-thai-style-paneer-recipe
Karwar Style Dali Thoy Recipe - Toor dal Curry,"Arhar dal (Split Toor Dal), Turmeric powder (Haldi), Salt, Ghee, Dry Red Chillies, Mustard seeds (Rai/ Kadugu), Asafoetida (hing), Curry leaves, Coriander (Dhania) Leaves",https://www.archanaskitchen.com/dali-thoy-recipe-karwar-style-toor-dal-curry
Lagan Ki Machli Recipe - Delicious Pomfret Curry,"Pomfret fish, Ginger, Garlic, Salt, Lemon juice, Red Chilli powder, Turmeric powder (Haldi), Oil, Cumin seeds (Jeera), Star anise, Cinnamon Stick (Dalchini), Dry Red Chillies, Onions, Red Chilli powder, Garam masala powder, Coriander Powder (Dhania), Cumin powder (Jeera), Salt, Homemade tomato puree, Curd (Dahi / Yogurt), Coriander (Dhania) Leaves",https://www.archanaskitchen.com/lagan-ki-machli-recipe-delicious-pomfret-curry
Broccoli Paratha Recipe,"Broccoli, Onion, Coriander Powder (Dhania), Salt, Red Chilli powder, Garam masala powder, Cumin powder (Jeera), Oil, Whole Wheat Flour, Salt, Water, Oil",https://www.archanaskitchen.com/broccoli-paratha-recipe
Mangalorean Style Ambe Upkari Recipe - Ripe Mango Curry,"Mango (Ripe), Jaggery, Green Chillies, Ghee, Dry Red Chillies, White Urad Dal (Split), Mustard seeds (Rai/ Kadugu), Asafoetida (hing)",https://www.archanaskitchen.com/mangalorean-style-ambe-upkari-recipe-tempered-ripe-mango-curry
Chinese Style Green Beans Recipe,"Green beans (French Beans), Sesame (Gingelly) Oil, Garlic, Ginger, Soy sauce, White Wine Vinegar, Red Chilli sauce, Dry Red Chilli, Corn flour, Vegetable stock, Sesame seeds (Til seeds)",https://www.archanaskitchen.com/chinese-style-green-beans-recipe
Vankaya Gasagasala Kura | Andhra Style Eggplant Poppy Seeds Curry Recipe,"Methi Seeds (Fenugreek Seeds), Poppy seeds, Brinjal (Baingan / Eggplant), Oil, Mustard seeds (Rai/ Kadugu), Cumin seeds (Jeera), Garlic, Red Chilli powder, Coriander Powder (Dhania), Turmeric powder (Haldi), Methi Seeds (Fenugreek Seeds), Tamarind, Jaggery, Salt",https://www.archanaskitchen.com/andhra-style-eggplant-poppy-seeds-curry-recipe
Beetroot Garlic Lemon Rasam Recipe,"Beetroot, Water, Salt, Black pepper powder, Cumin seeds (Jeera), Coriander (Dhania) Seeds, Dry Red Chillies, Garlic, Coriander (Dhania) Leaves, Curry leaves, Coriander (Dhania) Leaves, Oil, Mustard seeds (Rai/ Kadugu), Cumin seeds (Jeera), Dry Red Chilli, Asafoetida (hing), Salt, Garlic, Coriander (Dhania) Leaves",https://www.archanaskitchen.com/beetroot-garlic-lemon-rasam-recipe
Spicy Bean Rice With Marinara Sauce & Jalapenos Recipe,"Cooked rice, Rajma (Large Kidney Beans), Pickled Jalapenos, Veeba Marinara Sauce, Basil leaves, Salt",https://www.archanaskitchen.com/spicy-bean-rice-with-marinara-sauce-jalapenos
Chettinad Style Kara Kuzhambu Recipe with Potato and Brinjal,"Methi Seeds (Fenugreek Seeds), Coriander (Dhania) Seeds, Fennel seeds (Saunf), Dry Red Chillies, Fresh coconut, Pearl onions (Sambar Onions), Garlic, Tomatoes, Potatoes (Aloo), Brinjal (Baingan / Eggplant), Jaggery, Tamarind Water, Sambar Powder, Gingelly oil, Mustard seeds (Rai/ Kadugu), Curry leaves",https://www.archanaskitchen.com/chettinadu-style-potato-kaarakozhambu-recipe
"Black Rice, Barley & Flax Seeds Congee Recipe","Black Rice, Barley (seeds), Flax seeds, Congee powder, Spinach Leaves (Palak), Rasam Powder, Garlic, Extra Virgin Olive Oil, Water",https://www.archanaskitchen.com/black-rice-barley-flax-seeds-congee-recipe
Grilled Tangy Lime Salmon Steak Recipe,"Salmon fillet, Onion, Lemon zest, Whole Black Peppercorns, Garlic powder, Extra Virgin Olive Oil, Paprika powder, Salt, Lemon juice, Dijon Mustard, Lemon juice, Sambal oelek",https://www.archanaskitchen.com/zingy-lime-and-salmon-recipe
Oriya Special Dalma Recipe - Lentils Cooked With Vegetables & Raw Papaya,"Arhar dal (Split Toor Dal), Potatoes (Aloo), Carrot (Gajjar), Kaddu (Parangikai/ Pumpkin), Brinjal (Baingan / Eggplant), Papaya, Onion, Tomato, Ginger, Bay leaf (tej patta), Ghee, Garlic, Green Chillies, Dry Red Chilli, Panch Phoran Masala, Garam masala powder, Turmeric powder (Haldi), Cumin powder (Jeera), Red Chilli powder, Salt, Fresh coconut, Coriander (Dhania) Leaves",https://www.archanaskitchen.com/oriya-special-dalma-recipe-lentils-cooked-with-vegetables-raw-papaya
Spicy Asparagus Stir Fry (Indo-Chinese Fusion Recipe),"Onions, Asparagus, Spring Onion (Bulb & Greens), Extra Virgin Olive Oil, Garlic, Onion, Soy sauce, Red Chilli sauce, Chilli vinegar, Salt",https://www.archanaskitchen.com/spicy-super-asparagus-stir-fry-indo-chinese
Mooga Gathi (Sprouted Moong In Coconut Paste) Recipe,"Green Moong Sprouts, Fresh coconut, Whole Black Peppercorns, Dry Red Chillies, Coriander (Dhania) Seeds, Turmeric powder (Haldi), Tamarind, Mustard seeds (Rai/ Kadugu), Curry leaves, Asafoetida (hing), Jaggery, Oil",https://www.archanaskitchen.com/mooga-gathi-sprouted-moong-in-coconut-paste-recipe
Spinach Mushroom Chickpea Curry Recipe,"Button mushrooms, Spinach Leaves (Palak), Kabuli Chana (White Chickpeas), Oil, Onions, Homemade tomato puree, Ginger, Garlic, Fresh Red chillies, Turmeric powder (Haldi), Cumin powder (Jeera), Garam masala powder, Salt, Coconut milk, Coriander (Dhania) Leaves, Mint Leaves (Pudina)",https://www.archanaskitchen.com/spinach-mushroom-chickpea-curry-recipe
Finger Millet Crepe Recipe with Fruits,"Ragi Flour (Finger Millet/ Nagli), Whole Wheat Flour, Whole Eggs, Milk, Oil, Salt, Sugar, Strawberries, Cinnamon Powder (Dalchini), Lemon juice",https://www.archanaskitchen.com/finger-millet-fruit-filled-crepes-ragi-fruit-roll
Konkani Style Mooga Ghushi Recipe-Sprouted Whole Green Gram In Tangy Coconut Gravy,"Green Moong Dal (Whole), Fresh coconut, Dry Red Chilli, Tamarind Paste, Coconut Oil, Mustard seeds (Rai/ Kadugu), Curry leaves, Salt",https://www.archanaskitchen.com/mooga-ghushi-recipe-sprouted-whole-green-gram-in-tangy-coconut-gravy
डोली की रोटी - Doli Ki Roti (Recipe In Hindi),"बड़ी इलाइची, सौंफ, चना दाल, खुस खुस, शक्कर, पानी, गेहूं का आटा, शक्कर, गेहूं का आटा, नमक, पानी, तेल, चना दाल, नमक, लाल मिर्च पाउडर, धनिया पाउडर, गरम मसाला पाउडर, हल्दी पाउडर, अदरक, प्याज, पानी, Water",https://www.archanaskitchen.com/doli-ki-roti-recipe-in-hindi
Mangalorean Chicken Ghee Roast Recipe,"Chicken breasts, Curd (Dahi / Yogurt), Turmeric powder (Haldi), Lemon juice, Curry leaves, Jaggery, Ghee, Salt, Dry Red Chillies, Whole Black Peppercorns, Cloves (Laung), Methi Seeds (Fenugreek Seeds), Coriander (Dhania) Seeds, Cumin seeds (Jeera), Garlic, Tamarind Paste",https://www.archanaskitchen.com/mangalorean-chicken-ghee-roast-recipe
Carrot And Coriander Soup Recipe,"Carrot (Gajjar), Onion, Coriander (Dhania) Leaves, Green Chilli, Garlic, Cloves (Laung), Lemon, Salt, Black pepper powder, Coriander (Dhania) Leaves, Ghee",https://www.archanaskitchen.com/carrot-and-coriander-soup-recipe
Goan Style Mushroom Shagoti Recipe,"Button mushrooms, Whole Black Peppercorns, Cloves (Laung), Ajwain (Carom seeds), Fennel seeds (Saunf), Cumin seeds (Jeera), Coriander (Dhania) Seeds, Cinnamon Stick (Dalchini), Dry Red Chilli, Poppy seeds, Fresh coconut, Oil, Onions, Garlic, Salt, Tamarind Paste",https://www.archanaskitchen.com/goan-style-mushroom-shagoti-recipe
Lemon Rosemary Sauce Baked Penne Pasta Recipe,"Durum Wheat Penne Pasta, Butter (Salted), Garlic, Lemon juice, Lemon, Rosemary, Black pepper powder, Mozzarella cheese",https://www.archanaskitchen.com/lemon-rosemary-sauce-baked-penne-pasta-recipe
Mulakushyam Recipe - A Mixed Vegetable Lentil Curry,"Yellow Moong Dal (Split), Chayote, Potato (Aloo), Carrot (Gajjar), Green peas (Matar), Green Chillies, Turmeric powder (Haldi), Salt, Curry leaves, Black pepper powder, Coconut Oil",https://www.archanaskitchen.com/molagooshyam-recipe-a-mixed-vegetable-lentil-curry
Crispy Crab Rangoons Recipe,"Wonton wraps, Oil, Crab meat, Ginger, Onion, Carrot (Gajjar), Britannia Cream Cheese, Sugar, Soy sauce",https://www.archanaskitchen.com/crispy-crab-rangoons-recipe
Chettinad Pakora Curry Recipe,"Chana dal (Bengal Gram Dal), Dry Red Chillies, Fennel seeds (Saunf), Salt, Oil, Onion, Tomato, Green Chillies, Garlic, Coriander Powder (Dhania), Red Chilli powder, Cinnamon Stick (Dalchini), Bay leaf (tej patta), Cardamom (Elaichi) Pods/Seeds, Fennel seeds (Saunf), Curry leaves, Coriander (Dhania) Leaves, Oil, Salt, Fresh coconut, Poppy seeds, Fennel seeds (Saunf), Cashew nuts, Roasted Gram Dal (Pottukadalai)",https://www.archanaskitchen.com/chettinad-pakoda-curry-recipe
Oriya Style Ghanta Tarkari Recipe (Mixed Vegetables Curry),"Kaddu (Parangikai/ Pumpkin), Potatoes (Aloo), Long String Bean (chavli), Ripe Bananas, Mooli/ Mullangi (Radish), Sweet Potatoes, Colocasia root (Arbi), Elephant yam (Suran/Senai/Ratalu), Brinjal (Baingan / Eggplant), Vellai Poosanikai (Ash gourd/White Pumpkin), Lima Beans, Tomato, Cucumber, Pointed gourd (Parval), Spine Gourd (Kankoda), Ridge Gourd (Turai/ Peerkangai), Fresh coconut, Fresh coconut, Ginger, Bay leaf (tej patta), Kala Chana (Brown Chickpeas), Green Moong Sprouts, Turmeric powder (Haldi), Salt, Jaggery, Dry Red Chillies, Cumin seeds (Jeera), Cumin powder (Jeera), Red Chilli powder, Ghee",https://www.archanaskitchen.com/oriya-style-ghanta-tarkari-mixed-vegetables-curry
Spicy Moroccan Eggs Recipe,"Extra Virgin Olive Oil, Onion, Garlic, Harissa paste, Coriander Powder (Dhania), Vegetable stock, Kala Chana (Brown Chickpeas), Tomatoes, Yellow Bell Pepper (Capsicum), Spinach Leaves (Palak), Coriander (Dhania) Leaves, Whole Eggs, Salt and Pepper",https://www.archanaskitchen.com/spicy-moroccan-eggs-recipe
Rosemary Chicken Rice Recipe With Spicy Tomato Garlic Sauce,"Rice, Extra Virgin Olive Oil, Garlic, Onion, Rosemary, Salt, Chicken breasts, Carrot (Gajjar), Extra Virgin Olive Oil, Garlic, Basil leaves, Homemade tomato puree, Salt, Sugar, Tabasco Original - Hot Sauce, Paprika powder, Fresh cream",https://www.archanaskitchen.com/rosemary-chicken-rice-recipe-with-spicy-tomato-garlic-sauce
Hyderabadi Shahi Mixed Vegetable Curry Recipe,"Baby Potatoes, Green peas (Matar), Carrots (Gajjar), Green beans (French Beans), Red Bell pepper (Capsicum), Yellow Bell Pepper (Capsicum), Sultana Raisins, Tomato, Onion, Garlic, Ginger, Red Chilli powder, Turmeric powder (Haldi), Garam masala powder, Coriander Powder (Dhania), Cumin powder (Jeera), Bay leaves (tej patta), Cashew nuts, Fresh cream, Coriander (Dhania) Leaves, Salt, Oil",https://www.archanaskitchen.com/hyderabadi-shahi-mixed-vegetable-curry-recipe
Gobi and Soya Keema Recipe,"Cauliflower (gobi), Soy Chunks (Nuggets), Baby Potatoes, Green peas (Matar), Onion, Green Chilli, Ginger, Garlic, Salt, Ghee, Red Chilli powder, Garam masala powder, Turmeric powder (Haldi), Coriander Powder (Dhania), Bay leaf (tej patta), Coriander (Dhania) Leaves, Lemon juice",https://www.archanaskitchen.com/gobi-and-soya-keema
Plain Dalia Recipe- How To Cook Broken Wheat In Pressure Cooker,"Broken Wheat (Dalia/ Godumai Rava), Water",https://www.archanaskitchen.com/plain-dalia-recipe-how-to-cook-broken-wheat-in-pressure-cooker
Akoori with Green Peas Recipe (Parsi Style Scrambled Eggs with Green Peas),"Whole Eggs, Green peas (Matar), Onions, Tomatoes, Green Chillies, Ginger Garlic Paste, Turmeric powder (Haldi), Curry powder, Red Chilli powder, Coriander (Dhania) Leaves, Oil, Lemon juice, Ginger, Salt",https://www.archanaskitchen.com/akoori-with-green-peas-recipe-parsi-style-scrambled-eggs-with-green-peas
Karwar Style Dali Ambat Ani Maska Sang Recipe-Toor Dal & Drumsticks Pod Curry,"Arhar dal (Split Toor Dal), Coriander (Dhania) Seeds, Dry Red Chilli, Fresh coconut, Drumstick, Jaggery, Kokum (Malabar Tamarind), Salt",https://www.archanaskitchen.com/karwar-style-dali-ambat-ani-maska-sang-recipe-toor-dal-and-drumsticks-pod-curry-recipe
Soya Chunks Masala in Coconut Milk Recipe,"Soy Chunks (Nuggets), Tomatoes, Onion, Green Chillies, Garlic, Cumin seeds (Jeera), Curry leaves, Turmeric powder (Haldi), Red Chilli powder, Coriander Powder (Dhania), Curry powder, Coconut milk, Oil, Salt",https://www.archanaskitchen.com/soya-chunks-masala-in-coconut-milk-recipe
Soft and Crispy Cheese Stuffed Puff Sticks Recipe,"Cheddar cheese, Mozzarella cheese, Extra Virgin Olive Oil, Basil leaves, Puff Pastry Sheet, All Purpose Flour (Maida)",https://www.archanaskitchen.com/soft-and-crispy-cheese-stuffed-puff-sticks-recipe
Chettinad Kathirikai Chops Recipe - Brinjal Curry for Biryani,"Small Brinjal (Baingan / Eggplant), Turmeric powder (Haldi), Garam masala powder, Red Chilli powder, Jaggery, Tamarind Paste, Tomatoes, Salt, Black sesame seeds, Raw Peanuts (Moongphali), Cumin seeds (Jeera), Ginger, Garlic, Onions, Green Chillies, Gingelly oil, Mustard seeds (Rai/ Kadugu), Asafoetida (hing), Curry leaves",https://www.archanaskitchen.com/chettinad-kathirikai-chops-recipe-brinjal-curry-for-biryanis
Creamy Spinach Basil Pasta Recipe,"Spinach Leaves (Palak), Basil leaves, Onion, Garlic, Pasta  Fusilli, Extra Virgin Olive Oil, Red Chilli flakes, Fresh cream, Cheddar cheese, Salt",https://www.archanaskitchen.com/fusilli-in-spinach-basil-sauce-recipe
Bengaluru Style Brinjal Gravy Recipe - For Biryani,"Brinjal (Baingan / Eggplant), Tomatoes, Onions, Ginger Garlic Paste, Tamarind, Mustard seeds (Rai/ Kadugu), Whole Black Peppercorns, Jaggery, Turmeric powder (Haldi), Red Chilli powder, Oil, Salt, Coriander (Dhania) Leaves",https://www.archanaskitchen.com/bengaluru-style-brinjal-gravy-recipe-for-biryani
Coriander Tamarind Millet Rice Recipe,"Foxtail Millet, Green Chillies, Dry Red Chilli, Curry leaves, Garlic, Coriander (Dhania) Leaves, Cumin powder (Jeera), Mustard seeds (Rai/ Kadugu), White Urad Dal (Split), Chana dal (Bengal Gram Dal), Raw Peanuts (Moongphali), Asafoetida (hing), Turmeric powder (Haldi), Tamarind, Oil, Salt",https://www.archanaskitchen.com/coriander-tamarind-millet-rice-recipe
Suran Kebab Masala Recipe - Yam In Tomato Onion Gravy,"Elephant yam (Suran/Senai/Ratalu), Kebab Masala, Onions, Homemade tomato puree, Garlic, Ginger, Green Chilli, Red Chilli powder, Turmeric powder (Haldi), Coriander Powder (Dhania), Cumin powder (Jeera), Garam masala powder, Curd (Dahi / Yogurt), Oil, Salt",https://www.archanaskitchen.com/suran-kebab-masala-recipe-yam-in-tomato-onion-gravy
Healthy Multigrain Dinner Rolls Recipe,"Whole Wheat Flour, Oats Flour, All Purpose Flour (Maida), Salt, Active dry yeast, Milk, Lukewarm Water, Honey, Extra Virgin Olive Oil, Whole Eggs, Sesame seeds (Til seeds)",https://www.archanaskitchen.com/healthy-multigrain-dinner-rolls
Mangalore Style Nurge Gashie Recipe-Spicy Drumstick Curry,"Drumstick, Jaggery, Onion, Salt, Fresh Red chillies, Coriander (Dhania) Seeds, Methi Seeds (Fenugreek Seeds), Black Urad Dal (Split), Whole Black Peppercorns, Cumin seeds (Jeera), Tamarind Paste, Garlic, Turmeric powder (Haldi), Fresh coconut, Sesame (Gingelly) Oil, Oil, Mustard seeds (Rai/ Kadugu), Cumin seeds (Jeera), Black Urad Dal (Split), Curry leaves, Coriander (Dhania) Leaves",https://www.archanaskitchen.com/mangalore-nurge-gashie-spicy-drumstick-curry-recipe
Doi Bhetki Recipe - Bengali Style Yogurt Fish Curry,"Bhetki fish, Curd (Dahi / Yogurt), Onions, Green Chillies, Garlic, Ginger, Turmeric powder (Haldi), Cumin powder (Jeera), Coriander Powder (Dhania), Red Chilli powder, Garam masala powder, Black pepper powder, Bay leaf (tej patta), Cloves (Laung), Cardamom (Elaichi) Pods/Seeds, Mustard oil, Salt",https://www.archanaskitchen.com/doi-bhetki-recipe-yogurt-fish-curry
Sri Lankan Dal Recipe,"Arhar dal (Split Toor Dal), Mustard seeds (Rai/ Kadugu), Curry leaves, Cinnamon Stick (Dalchini), Onion, Methi Seeds (Fenugreek Seeds), Whole Black Peppercorns, Red Chilli flakes, Turmeric powder (Haldi), Coconut milk, Salt",https://www.archanaskitchen.com/srilankan-dal-recipe
Hyderabadi Khatti Dal Recipe (Hyderabadi Tangy Lentil Curry),"Arhar dal (Split Toor Dal), Tomato, Turmeric powder (Haldi), Red Chilli powder, Garlic, Ginger, Green Chillies, Tamarind Water, Oil, Mustard seeds (Rai/ Kadugu), Cumin seeds (Jeera), Dry Red Chillies, Curry leaves, Garlic, Coriander (Dhania) Leaves",https://www.archanaskitchen.com/hyderabadi-khatti-dal-recipe-hyderabadi-tangy-lentil-curry
Uttarakhand Style Black Gram Chainsoo Recipe,"Arhar dal (Split Toor Dal), Coriander Powder (Dhania), Cumin powder (Jeera), Red Chilli powder, Turmeric powder (Haldi), Whole Black Peppercorns, Oil, Water, Dry Red Chilli, Salt",https://www.archanaskitchen.com/uttarakhand-style-black-gram-chainsoo-recipe
Chilli Coriander Fried Rice Recipe,"Basmati rice, Garlic, Thai Red chilli (Birds Eye Chilli), Green Chilli, Black pepper powder, Soy sauce, Carrots (Gajjar), Cabbage (Patta Gobi/ Muttaikose), Spring Onion (Bulb & Greens), Coriander (Dhania) Leaves, Oil, Salt",https://www.archanaskitchen.com/chilli-coriander-fried-rice
Saag Tofu Recipe (Tofu Simmered in Spiced Mustard & Spinach Leaves),"Tofu, Spinach Leaves (Palak), Mustard greens, Ginger, Green Chillies, Homemade tomato puree, Garlic, Cumin seeds (Jeera), Asafoetida (hing), Turmeric powder (Haldi), Garam masala powder, Salt, Makki Ka Atta (Yellow Corn Meal Flour), Dry Red Chillies, Oil, Ghee, Water",https://www.archanaskitchen.com/saag-tofu-recipe-tofu-simmered-in-spiced-mustard-spinach-leaves
Creamy Roasted Pumpkin Risotto Recipe,"Kaddu (Parangikai/ Pumpkin), Arborio rice, Onion, Garlic, Vegetable stock, Dry white wine, Extra Virgin Olive Oil, Salt and Pepper, Sour cream, Parsley leaves",https://www.archanaskitchen.com/creamy-roasted-pumpkin-risotto-recipe
Goan Kaju Curry Recipe (Spicy Goan Cashew Nut Curry),"Cashew nuts, Tomato, Green Bell Pepper (Capsicum), Turmeric powder (Haldi), Oil, Coriander (Dhania) Leaves, Salt, Fresh coconut, Onion, Garlic, Coriander (Dhania) Seeds, Byadagi Dried Chillies, Whole Black Peppercorns, Cumin seeds (Jeera), Cloves (Laung), Tamarind",https://www.archanaskitchen.com/goan-kaju-curry-recipe-goan-style-cashew-gravy
Sindhi Karela Bhaji Recipe - Sindhi Style Bitter Gourd Sabzi,"Karela (Bitter Gourd/ Pavakkai), Onions, Tomatoes, Curd (Dahi / Yogurt), Green Chillies, Ginger, Garlic, Cumin seeds (Jeera), Kashmiri Red Chilli Powder, Coriander Powder (Dhania), Cardamom Powder (Elaichi), Turmeric powder (Haldi), Anardana Powder (Pomegranate Seed Powder), Coriander (Dhania) Leaves, Oil, Salt",https://www.archanaskitchen.com/sindhi-karelo-jo-bhaji-recipe-sindhi-style-bitter-gourd-sabzi
Paleo Balsamic Mushrooms Recipe,"Button mushrooms, Butter (Salted), Onion, Garlic, Balsamic Vinegar, Salt, Whole Black Peppercorns, Spring Onion Greens",https://www.archanaskitchen.com/paleo-balsamic-mushrooms-recipe
